"Step","deft-sweep-9 - train/eps_reward","deft-sweep-9 - train/eps_reward__MIN","deft-sweep-9 - train/eps_reward__MAX","solar-sweep-5 - train/eps_reward","solar-sweep-5 - train/eps_reward__MIN","solar-sweep-5 - train/eps_reward__MAX","gentle-sweep-3 - train/eps_reward","gentle-sweep-3 - train/eps_reward__MIN","gentle-sweep-3 - train/eps_reward__MAX","cerulean-sweep-1 - train/eps_reward","cerulean-sweep-1 - train/eps_reward__MIN","cerulean-sweep-1 - train/eps_reward__MAX"
"6071","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6072","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6073","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6074","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6075","0.865","0.865","0.865","0.82","0.82","0.82","0.73","0.73","0.73","0.82","0.82","0.82"
"6076","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775"
"6077","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6078","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"6079","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6080","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6081","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6082","0.8425","0.8425","0.8425","0","0","0","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6083","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"6084","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6085","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82"
"6086","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.7525","0.7525","0.7525"
"6087","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525"
"6088","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"6089","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075"
"6090","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6091","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525"
"6092","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"6093","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6094","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.7525","0.7525","0.7525"
"6095","0.595","0.595","0.595","0.55","0.55","0.55","0.685","0.685","0.685","0.685","0.685","0.685"
"6096","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82"
"6097","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.6625","0.6625","0.6625"
"6098","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"6099","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6100","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"6101","0.865","0.865","0.865","0.73","0.73","0.73","0.775","0.775","0.775","0.82","0.82","0.82"
"6102","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6103","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6104","0.865","0.865","0.865","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82"
"6105","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6106","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775"
"6107","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6108","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.82","0.82","0.82"
"6109","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"6110","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73"
"6111","0.82","0.82","0.82","0.73","0.73","0.73","0.55","0.55","0.55","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"6112","0.775","0.775","0.775","0.775","0.775","0.775","0.685","0.685","0.685","0.685","0.685","0.685"
"6113","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6114","0.73","0.73","0.73","0.73","0.73","0.73","0.7075","0.7075","0.7075","0.775","0.775","0.775"
"6115","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6116","0.82","0.82","0.82","0.865","0.865","0.865","0.82","0.82","0.82","0.865","0.865","0.865"
"6117","0.73","0.73","0.73","0.685","0.685","0.685","0.685","0.685","0.685","0.775","0.775","0.775"
"6118","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6119","0.73","0.73","0.73","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6120","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6121","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6122","0.865","0.865","0.865","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.82","0.82","0.82"
"6123","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6124","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6125","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6126","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6127","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6128","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"6129","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6130","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6131","0.775","0.775","0.775","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73"
"6132","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6133","0.82","0.82","0.82","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685","0.73","0.73","0.73"
"6134","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"6135","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"6136","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6137","0.73","0.73","0.73","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6138","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6139","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6140","0.685","0.685","0.685","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6141","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.865","0.865","0.865"
"6142","0.82","0.82","0.82","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775"
"6143","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6144","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6145","0.55","0.55","0.55","0.685","0.685","0.685","0.6625","0.6625","0.6625","0.595","0.595","0.595"
"6146","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6147","0.73","0.73","0.73","0.6625","0.6625","0.6625","0.5725","0.5725","0.5725","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"6148","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.865","0.865","0.865"
"6149","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6150","0.8875","0.8875","0.8875","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6151","0.685","0.685","0.685","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6152","0.82","0.82","0.82","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775"
"6153","0.685","0.685","0.685","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"6154","0.865","0.865","0.865","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6155","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6156","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"6157","0.865","0.865","0.865","0.82","0.82","0.82","0.775","0.775","0.775","0.82","0.82","0.82"
"6158","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6159","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"6160","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525"
"6161","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6162","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075"
"6163","0.865","0.865","0.865","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6164","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525"
"6165","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"6166","0.865","0.865","0.865","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775"
"6167","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6168","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6169","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6170","0.685","0.685","0.685","0.82","0.82","0.82","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.865","0.865","0.865"
"6171","0.7525","0.7525","0.7525","0.82","0.82","0.82","0.775","0.775","0.775","0.82","0.82","0.82"
"6172","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6173","0.7525","0.7525","0.7525","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525"
"6174","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6175","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"6176","0.5275","0.5275","0.5275","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73"
"6177","0.7975","0.7975","0.7975","0.685","0.685","0.685","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7525","0.7525","0.7525"
"6178","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6179","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.685","0.685","0.685","0.7975","0.7975","0.7975"
"6180","0.73","0.73","0.73","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6181","0.865","0.865","0.865","0.775","0.775","0.775","0.7975","0.7975","0.7975","0.82","0.82","0.82"
"6182","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6183","0.775","0.775","0.775","0.6625","0.6625","0.6625","0.685","0.685","0.685","0.73","0.73","0.73"
"6184","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.5275","0.5275","0.5275"
"6185","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6186","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.865","0.865","0.865"
"6187","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775","0.82","0.82","0.82"
"6188","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6189","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775"
"6190","0.82","0.82","0.82","0","0","0","0.775","0.775","0.775","0.82","0.82","0.82"
"6191","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6192","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6193","0.7975","0.7975","0.7975","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6194","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6195","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.685","0.685","0.685","0.7075","0.7075","0.7075"
"6196","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975"
"6197","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"6198","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.6625","0.6625","0.6625"
"6199","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6200","0.82","0.82","0.82","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82"
"6201","0.91","0.91","0.91","0.82","0.82","0.82","0.865","0.865","0.865","0.865","0.865","0.865"
"6202","0.865","0.865","0.865","0.82","0.82","0.82","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"6203","0.82","0.82","0.82","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6204","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6205","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6206","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82"
"6207","0.82","0.82","0.82","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.775","0.775","0.775"
"6208","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6209","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82"
"6210","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"6211","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6212","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6213","0.82","0.82","0.82","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775"
"6214","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6215","0.91","0.91","0.91","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6216","0.775","0.775","0.775","0.82","0.82","0.82","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6217","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6218","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6219","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6220","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"6221","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.685","0.685","0.685","0.7525","0.7525","0.7525"
"6222","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6223","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6224","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6225","0.8425","0.8425","0.8425","0.865","0.865","0.865","0.775","0.775","0.775","0.865","0.865","0.865"
"6226","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6227","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6228","0.73","0.73","0.73","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82"
"6229","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"6230","0.73","0.73","0.73","0.685","0.685","0.685","0.73","0.73","0.73","0.73","0.73","0.73"
"6231","0.8425","0.8425","0.8425","0.82","0.82","0.82","0.82","0.82","0.82","0.865","0.865","0.865"
"6232","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6233","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.865","0.865","0.865","0.8875","0.8875","0.8875"
"6234","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075","0.8425","0.8425","0.8425"
"6235","0.865","0.865","0.865","0.8425","0.8425","0.8425","0.685","0.685","0.685","0.865","0.865","0.865"
"6236","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6237","0.73","0.73","0.73","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6238","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6239","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6240","0.775","0.775","0.775","0.685","0.685","0.685","0.595","0.595","0.595","0.73","0.73","0.73"
"6241","0.91","0.91","0.91","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"6242","0.775","0.775","0.775","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6243","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.82","0.82","0.82"
"6244","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6245","0.595","0.595","0.595","0.73","0.73","0.73","0.775","0.775","0.775","0.82","0.82","0.82"
"6246","0.82","0.82","0.82","0.7075","0.7075","0.7075","0.73","0.73","0.73","0.775","0.775","0.775"
"6247","0.73","0.73","0.73","0.73","0.73","0.73","0.685","0.685","0.685","0.775","0.775","0.775"
"6248","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6249","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075"
"6250","0.82","0.82","0.82","0.82","0.82","0.82","0.45999999999999996","0.45999999999999996","0.45999999999999996","0.82","0.82","0.82"
"6251","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6252","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.73","0.73","0.73","0.73","0.73","0.73","0.82","0.82","0.82"
"6253","0.82","0.82","0.82","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.7525","0.7525","0.7525"
"6254","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"6255","0.7975","0.7975","0.7975","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6256","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6257","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8875","0.8875","0.8875"
"6258","0.8875","0.8875","0.8875","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6259","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6260","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525","0.73","0.73","0.73","0.7975","0.7975","0.7975"
"6261","0.7525","0.7525","0.7525","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6262","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6263","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.82","0.82","0.82"
"6264","0.6625","0.6625","0.6625","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525"
"6265","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6266","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"6267","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.865","0.865","0.865"
"6268","0.7075","0.7075","0.7075","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82"
"6269","0.82","0.82","0.82","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6270","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0","0","0","0.8425","0.8425","0.8425"
"6271","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0","0","0","0.8425","0.8425","0.8425"
"6272","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.685","0.685","0.685"
"6273","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6274","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6275","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"6277","0.91","0.91","0.91","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6278","0.775","0.775","0.775","0.82","0.82","0.82","0.82","0.82","0.82","0.775","0.775","0.775"
"6279","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.8425","0.8425","0.8425"
"6280","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6281","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6282","0.685","0.685","0.685","0.775","0.775","0.775","0.775","0.775","0.775","0.73","0.73","0.73"
"6283","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82","0.82"
"6284","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865","0.865"
"6285","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6286","0.82","0.82","0.82","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6287","0.775","0.775","0.775","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775"
"6288","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6289","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6290","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6291","0.82","0.82","0.82","0.73","0.73","0.73","0.73","0.73","0.73","0.775","0.775","0.775"
"6292","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7525","0.7525","0.7525","0.775","0.775","0.775","0.7975","0.7975","0.7975"
"6293","0.82","0.82","0.82","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775","0.775"
"6294","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6295","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"6296","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.775","0.775","0.775","0.82","0.82","0.82"
"6297","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91","0.91"
"6298","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6299","0.7525","0.7525","0.7525","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73","0.7525","0.7525","0.7525"
