"Step","ans_random: scarlet-sweep-10 - train/eps_reward","ans_random: scarlet-sweep-10 - train/eps_reward__MIN","ans_random: scarlet-sweep-10 - train/eps_reward__MAX","ans_random: devout-sweep-6 - train/eps_reward","ans_random: devout-sweep-6 - train/eps_reward__MIN","ans_random: devout-sweep-6 - train/eps_reward__MAX"
"5698","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5699","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5700","0.865","0.865","0.865","0.865","0.865","0.865"
"5701","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5702","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5703","0.7525","0.7525","0.7525","0.7975","0.7975","0.7975"
"5704","0.82","0.82","0.82","0.82","0.82","0.82"
"5705","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5706","0.73","0.73","0.73","0.73","0.73","0.73"
"5707","0.865","0.865","0.865","0.865","0.865","0.865"
"5708","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5709","0.7525","0.7525","0.7525","0.6625","0.6625","0.6625"
"5710","0.865","0.865","0.865","0.865","0.865","0.865"
"5711","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5712","0.82","0.82","0.82","0.82","0.82","0.82"
"5713","0.865","0.865","0.865","0.865","0.865","0.865"
"5714","0.82","0.82","0.82","0.82","0.82","0.82"
"5715","0.775","0.775","0.775","0.45999999999999996","0.45999999999999996","0.45999999999999996"
"5716","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"5717","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5718","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"5719","0.82","0.82","0.82","0.82","0.82","0.82"
"5720","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5721","0.865","0.865","0.865","0.8425","0.8425","0.8425"
"5722","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"5723","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"5724","0.775","0.775","0.775","0.775","0.775","0.775"
"5725","0.775","0.775","0.775","0.82","0.82","0.82"
"5726","0.73","0.73","0.73","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"5727","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5728","0.7975","0.7975","0.7975","0.775","0.775","0.775"
"5729","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075"
"5730","0.775","0.775","0.775","0.775","0.775","0.775"
"5731","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5732","0.73","0.73","0.73","0.7075","0.7075","0.7075"
"5733","0.91","0.91","0.91","0.91","0.91","0.91"
"5734","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5735","0.82","0.82","0.82","0.82","0.82","0.82"
"5736","0.865","0.865","0.865","0.865","0.865","0.865"
"5737","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5738","0.865","0.865","0.865","0.7975","0.7975","0.7975"
"5739","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5740","0.595","0.595","0.595","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"5741","0.6625","0.6625","0.6625","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"5742","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5743","0.82","0.82","0.82","0.82","0.82","0.82"
"5744","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5745","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5746","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5747","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"5748","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5749","0.82","0.82","0.82","0.82","0.82","0.82"
"5750","0.48250000000000004","0.48250000000000004","0.48250000000000004","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"5751","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075"
"5752","0.775","0.775","0.775","0.775","0.775","0.775"
"5753","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5754","0.82","0.82","0.82","0.82","0.82","0.82"
"5755","0.7975","0.7975","0.7975","0.82","0.82","0.82"
"5756","0.82","0.82","0.82","0.82","0.82","0.82"
"5757","0.775","0.775","0.775","0.775","0.775","0.775"
"5758","0.73","0.73","0.73","0.7525","0.7525","0.7525"
"5759","0.865","0.865","0.865","0.865","0.865","0.865"
"5760","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5761","0.775","0.775","0.775","0.7075","0.7075","0.7075"
"5762","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73"
"5763","0.865","0.865","0.865","0.865","0.865","0.865"
"5764","0.6625","0.6625","0.6625","0.7525","0.7525","0.7525"
"5765","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5766","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5767","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5768","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5769","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425"
"5770","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5771","0.865","0.865","0.865","0.865","0.865","0.865"
"5772","0","0","0","0.55","0.55","0.55"
"5773","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5775","0.73","0.73","0.73","0.73","0.73","0.73"
"5776","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"5777","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5778","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"5779","0.8875","0.8875","0.8875","0.7525","0.7525","0.7525"
"5780","0.73","0.73","0.73","0.73","0.73","0.73"
"5781","0.685","0.685","0.685","0.7075","0.7075","0.7075"
"5782","0.82","0.82","0.82","0.775","0.775","0.775"
"5783","0.775","0.775","0.775","0.775","0.775","0.775"
"5784","0.775","0.775","0.775","0.6625","0.6625","0.6625"
"5785","0.865","0.865","0.865","0.865","0.865","0.865"
"5786","0.865","0.865","0.865","0.865","0.865","0.865"
"5787","0.865","0.865","0.865","0.8425","0.8425","0.8425"
"5788","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5789","0.91","0.91","0.91","0.91","0.91","0.91"
"5790","0.775","0.775","0.775","0.775","0.775","0.775"
"5791","0.73","0.73","0.73","0.73","0.73","0.73"
"5792","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5793","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"5794","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"5795","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5796","0.865","0.865","0.865","0.865","0.865","0.865"
"5797","0.865","0.865","0.865","0.865","0.865","0.865"
"5798","0.82","0.82","0.82","0.82","0.82","0.82"
"5799","0.73","0.73","0.73","0.7075","0.7075","0.7075"
"5800","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5801","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5802","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5803","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5804","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5805","0.865","0.865","0.865","0.865","0.865","0.865"
"5806","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"5807","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5808","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5809","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6625","0.6625","0.6625"
"5810","0.6174999999999999","0.6174999999999999","0.6174999999999999","0.6625","0.6625","0.6625"
"5811","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5812","0.82","0.82","0.82","0.82","0.82","0.82"
"5813","0.775","0.775","0.775","0.775","0.775","0.775"
"5814","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5815","0.865","0.865","0.865","0.865","0.865","0.865"
"5816","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"5817","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5818","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5819","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5820","0.82","0.82","0.82","0.82","0.82","0.82"
"5821","0.91","0.91","0.91","0.91","0.91","0.91"
"5822","0.775","0.775","0.775","0.73","0.73","0.73"
"5823","0.8425","0.8425","0.8425","0.82","0.82","0.82"
"5824","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625"
"5825","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73"
"5826","0.82","0.82","0.82","0.82","0.82","0.82"
"5827","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5828","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5829","0.82","0.82","0.82","0.82","0.82","0.82"
"5830","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5831","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075"
"5832","0.775","0.775","0.775","0.775","0.775","0.775"
"5833","0.775","0.775","0.775","0.7075","0.7075","0.7075"
"5834","0.775","0.775","0.775","0.775","0.775","0.775"
"5835","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5836","0.82","0.82","0.82","0.82","0.82","0.82"
"5837","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5838","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"5839","0.865","0.865","0.865","0.865","0.865","0.865"
"5840","0.865","0.865","0.865","0.865","0.865","0.865"
"5841","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5842","0.775","0.775","0.775","0.7525","0.7525","0.7525"
"5843","0.775","0.775","0.775","0.865","0.865","0.865"
"5844","0.775","0.775","0.775","0.775","0.775","0.775"
"5845","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5846","0.865","0.865","0.865","0.865","0.865","0.865"
"5847","0.82","0.82","0.82","0.82","0.82","0.82"
"5848","0.865","0.865","0.865","0.865","0.865","0.865"
"5849","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5850","0.82","0.82","0.82","0.82","0.82","0.82"
"5851","0.775","0.775","0.775","0.775","0.775","0.775"
"5852","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5853","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5854","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5855","0.73","0.73","0.73","0.73","0.73","0.73"
"5856","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5857","0.91","0.91","0.91","0.91","0.91","0.91"
"5858","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5859","0.775","0.775","0.775","0.775","0.775","0.775"
"5860","0.73","0.73","0.73","0.73","0.73","0.73"
"5861","0.73","0.73","0.73","0.73","0.73","0.73"
"5862","0.775","0.775","0.775","0.775","0.775","0.775"
"5863","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5864","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5865","0.865","0.865","0.865","0.865","0.865","0.865"
"5866","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5867","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5868","0.82","0.82","0.82","0.82","0.82","0.82"
"5869","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5870","0.91","0.91","0.91","0.91","0.91","0.91"
"5871","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5872","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5873","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.73","0.73","0.73"
"5874","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5875","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5876","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5877","0.7975","0.7975","0.7975","0.7525","0.7525","0.7525"
"5878","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5879","0.865","0.865","0.865","0.865","0.865","0.865"
"5880","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5881","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5882","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5883","0.82","0.82","0.82","0.73","0.73","0.73"
"5884","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5885","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"5886","0.91","0.91","0.91","0.91","0.91","0.91"
"5887","0.82","0.82","0.82","0.82","0.82","0.82"
"5888","0.775","0.775","0.775","0.685","0.685","0.685"
"5889","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5890","0.91","0.91","0.91","0.91","0.91","0.91"
"5891","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5892","0.865","0.865","0.865","0.865","0.865","0.865"
"5893","0.91","0.91","0.91","0.91","0.91","0.91"
"5894","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5895","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5896","0.82","0.82","0.82","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"5897","0.82","0.82","0.82","0.82","0.82","0.82"
"5898","0.865","0.865","0.865","0.865","0.865","0.865"
"5899","0.82","0.82","0.82","0.82","0.82","0.82"
"5900","0.865","0.865","0.865","0.865","0.865","0.865"
"5901","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"5902","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5903","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5904","0.7975","0.7975","0.7975","0.7075","0.7075","0.7075"
"5905","0.775","0.775","0.775","0.775","0.775","0.775"
"5906","0.685","0.685","0.685","0.7075","0.7075","0.7075"
"5907","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5908","0.775","0.775","0.775","0.775","0.775","0.775"
"5909","0.865","0.865","0.865","0.865","0.865","0.865"
"5910","0.82","0.82","0.82","0.82","0.82","0.82"
"5911","0.7975","0.7975","0.7975","0.6625","0.6625","0.6625"
"5912","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"5913","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"5914","0.73","0.73","0.73","0.73","0.73","0.73"
"5915","0.82","0.82","0.82","0.82","0.82","0.82"
"5916","0.82","0.82","0.82","0.82","0.82","0.82"
"5917","0.82","0.82","0.82","0.775","0.775","0.775"
"5918","0.775","0.775","0.775","0.775","0.775","0.775"
"5919","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5920","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5921","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5922","0.865","0.865","0.865","0.865","0.865","0.865"
"5923","0.685","0.685","0.685","0.55","0.55","0.55"
"5924","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"5925","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"5926","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"5927","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5928","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5929","0.775","0.775","0.775","0.775","0.775","0.775"
"5930","0.775","0.775","0.775","0.775","0.775","0.775"
"5931","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5932","0.865","0.865","0.865","0.865","0.865","0.865"
"5933","0.865","0.865","0.865","0.865","0.865","0.865"
"5934","0.82","0.82","0.82","0.82","0.82","0.82"
"5935","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5936","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5937","0.82","0.82","0.82","0.82","0.82","0.82"
"5938","0.8425","0.8425","0.8425","0.7075","0.7075","0.7075"
"5939","0.82","0.82","0.82","0.82","0.82","0.82"
"5940","0.82","0.82","0.82","0.82","0.82","0.82"
"5941","0.865","0.865","0.865","0.865","0.865","0.865"
"5942","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5943","0.73","0.73","0.73","0.685","0.685","0.685"
"5944","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5945","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5946","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5947","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5948","0.865","0.865","0.865","0.865","0.865","0.865"
"5949","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5950","0.82","0.82","0.82","0.7975","0.7975","0.7975"
"5951","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5952","0.685","0.685","0.685","0.685","0.685","0.685"
"5953","0.73","0.73","0.73","0.73","0.73","0.73"
"5954","0.685","0.685","0.685","0.595","0.595","0.595"
"5955","0.7075","0.7075","0.7075","0.4375","0.4375","0.4375"
"5956","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5957","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5958","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5959","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"5960","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5961","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5962","0.775","0.775","0.775","0.775","0.775","0.775"
"5963","0.775","0.775","0.775","0.775","0.775","0.775"
"5964","0.865","0.865","0.865","0.865","0.865","0.865"
"5965","0.91","0.91","0.91","0.91","0.91","0.91"
"5966","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5967","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"5968","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"5969","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5970","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5971","0.865","0.865","0.865","0.865","0.865","0.865"
"5972","0.82","0.82","0.82","0.82","0.82","0.82"
"5973","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5974","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5975","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5976","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5977","0.73","0.73","0.73","0.73","0.73","0.73"
"5978","0.865","0.865","0.865","0.865","0.865","0.865"
"5979","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5980","0.865","0.865","0.865","0.865","0.865","0.865"
"5981","0.775","0.775","0.775","0.775","0.775","0.775"
"5982","0.775","0.775","0.775","0.7975","0.7975","0.7975"
"5983","0.685","0.685","0.685","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"5984","0.8425","0.8425","0.8425","0.865","0.865","0.865"
"5985","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"5986","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5987","0.91","0.91","0.91","0.91","0.91","0.91"
"5988","0.865","0.865","0.865","0.865","0.865","0.865"
"5989","0.73","0.73","0.73","0.7075","0.7075","0.7075"
"5990","0.82","0.82","0.82","0.82","0.82","0.82"
"5991","0.775","0.775","0.775","0.775","0.775","0.775"
"5992","0.82","0.82","0.82","0.775","0.775","0.775"
"5993","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5994","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"5995","0.73","0.73","0.73","0.73","0.73","0.73"
"5996","0.82","0.82","0.82","0.82","0.82","0.82"
"5997","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"5998","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"5999","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6000","0.91","0.91","0.91","0.91","0.91","0.91"
"6001","0.7075","0.7075","0.7075","0.685","0.685","0.685"
"6002","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6003","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6004","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6005","0.7525","0.7525","0.7525","0.775","0.775","0.775"
"6006","0.82","0.82","0.82","0.82","0.82","0.82"
"6007","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"6008","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6009","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6010","0.82","0.82","0.82","0.82","0.82","0.82"
"6011","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6012","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6013","0.775","0.775","0.775","0.775","0.775","0.775"
"6014","0.775","0.775","0.775","0.775","0.775","0.775"
"6015","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6016","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6017","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6018","0.73","0.73","0.73","0.73","0.73","0.73"
"6019","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6020","0.865","0.865","0.865","0.865","0.865","0.865"
"6021","0.865","0.865","0.865","0.865","0.865","0.865"
"6022","0.82","0.82","0.82","0.82","0.82","0.82"
"6023","0.73","0.73","0.73","0.73","0.73","0.73"
"6024","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6026","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6027","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6028","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6029","0.91","0.91","0.91","0.91","0.91","0.91"
"6030","0.82","0.82","0.82","0.82","0.82","0.82"
"6031","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6032","0.775","0.775","0.775","0.775","0.775","0.775"
"6033","0.82","0.82","0.82","0.82","0.82","0.82"
"6034","0.685","0.685","0.685","0.685","0.685","0.685"
"6035","0.775","0.775","0.775","0.775","0.775","0.775"
"6036","0.865","0.865","0.865","0.865","0.865","0.865"
"6037","0.82","0.82","0.82","0.82","0.82","0.82"
"6038","0.775","0.775","0.775","0.775","0.775","0.775"
"6039","0.865","0.865","0.865","0.865","0.865","0.865"
"6040","0.775","0.775","0.775","0.775","0.775","0.775"
"6041","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6042","0.73","0.73","0.73","0.73","0.73","0.73"
"6043","0.8425","0.8425","0.8425","0.7975","0.7975","0.7975"
"6044","0.73","0.73","0.73","0.73","0.73","0.73"
"6045","0.775","0.775","0.775","0.775","0.775","0.775"
"6046","0.7075","0.7075","0.7075","0.7525","0.7525","0.7525"
"6047","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6048","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6049","0.865","0.865","0.865","0.865","0.865","0.865"
"6050","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6051","0.775","0.775","0.775","0.775","0.775","0.775"
"6052","0.82","0.82","0.82","0.82","0.82","0.82"
"6053","0.82","0.82","0.82","0.73","0.73","0.73"
"6054","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6055","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6056","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.6399999999999999"
"6057","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6058","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6059","0.865","0.865","0.865","0.865","0.865","0.865"
"6060","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6061","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6062","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6063","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6064","0.82","0.82","0.82","0.865","0.865","0.865"
"6065","0.865","0.865","0.865","0.82","0.82","0.82"
"6066","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6067","0.8875","0.8875","0.8875","0.8425","0.8425","0.8425"
"6068","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6069","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6070","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6071","0.73","0.73","0.73","0.73","0.73","0.73"
"6072","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6073","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6074","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6075","0.865","0.865","0.865","0.865","0.865","0.865"
"6076","0.865","0.865","0.865","0.865","0.865","0.865"
"6077","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6078","0.9325","0.9325","0.9325","0.9325","0.9325","0.9325"
"6079","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6080","0.73","0.73","0.73","0.73","0.73","0.73"
"6081","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6082","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6083","0.7525","0.7525","0.7525","0.7075","0.7075","0.7075"
"6084","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6085","0.865","0.865","0.865","0.865","0.865","0.865"
"6086","0.775","0.775","0.775","0.775","0.775","0.775"
"6087","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6088","0.775","0.775","0.775","0.775","0.775","0.775"
"6089","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6090","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6091","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"6092","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6093","0.7525","0.7525","0.7525","0.73","0.73","0.73"
"6094","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6095","0.775","0.775","0.775","0.775","0.775","0.775"
"6096","0.775","0.775","0.775","0.775","0.775","0.775"
"6097","0.73","0.73","0.73","0.73","0.73","0.73"
"6098","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6099","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6100","0.775","0.775","0.775","0.775","0.775","0.775"
"6101","0.8425","0.8425","0.8425","0.865","0.865","0.865"
"6102","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6103","0.82","0.82","0.82","0.8425","0.8425","0.8425"
"6104","0.82","0.82","0.82","0.82","0.82","0.82"
"6105","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"6106","0.775","0.775","0.775","0.775","0.775","0.775"
"6107","0.8425","0.8425","0.8425","0.8425","0.8425","0.8425"
"6108","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
"6109","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"6110","0.7075","0.7075","0.7075","0.73","0.73","0.73"
"6111","0.7075","0.7075","0.7075","0.82","0.82","0.82"
"6112","0.775","0.775","0.775","0.685","0.685","0.685"
"6113","0.8875","0.8875","0.8875","0.8875","0.8875","0.8875"
"6114","0.685","0.685","0.685","0.685","0.685","0.685"
"6115","0.82","0.82","0.82","0.82","0.82","0.82"
"6116","0.775","0.775","0.775","0.73","0.73","0.73"
"6117","0.73","0.73","0.73","0.73","0.73","0.73"
"6118","0.7075","0.7075","0.7075","0.7075","0.7075","0.7075"
"6119","0.6625","0.6625","0.6625","0.6174999999999999","0.6174999999999999","0.6174999999999999"
"6120","0.7525","0.7525","0.7525","0.7525","0.7525","0.7525"
"6121","0.7975","0.7975","0.7975","0.7975","0.7975","0.7975"
